,bidder_id,payment_account,address,outcome,auction,merchandise,device,time,country,ip,url,num_bids,num_first_bids,num_last_bids,time_to_bid,inst_resp,perc_inst_resp,auto parts,books and music,clothing,computers,furniture,home goods,jewelry,mobile,office equipment,sporting goods,num_bids_per_auction,num_bids_per_device,num_bids_per_country,num_bids_per_ip,on_ip_that_has_a_bot_mean,ip_entropy,url_entropy,mean_country_per_auction,max_country_per_auction,min_country_per_auction,std_country_per_auction,mean_devices_per_auction,max_devices_per_auction,min_devices_per_auction,std_devices_per_auction,mean_ip_per_auction,max_ip_per_auction,min_ip_per_auction,std_ip_per_auction,mean_url_per_auction,max_url_per_auction,min_url_per_auction,std_url_per_auction,total_no_of_participated_auctions,no_of_auction_exceeds_threshold,percentage_of_auctions_above_threshold,total_no_of_bidded_category,no_of_merchandise_exceeds_threshold,percentage_of_merchandise_above_threshold,on_url_that_has_a_bot_mean
1169,7d44df0d40982a6651a06cf533ef5dddtppag,0d4145b05db6c6793bb184892b81056bl05dw,76cd67d839102e28b8f62b4f9d89ca5ehstbd,0.0,255.0,1.0,237.0,1192.0,39.0,559.0,637.0,1193.0,0,0,32593841708210.04,2.0,0.0016764459346186086,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0,0.0,4.67843137254902,5.033755274261603,30.58974358974359,2.1341681574239715,0.48300536672629696,6057.3648,5617.6745,1.2,9.0,1.0,0.9110001426138856,3.023529411764706,71.0,1.0,6.557396143830545,3.2823529411764705,95.0,1.0,7.9247619970310605,3.631372549019608,144.0,1.0,11.290604591681536,255.0,6.0,0.023529411764705882,1.0,0.0,0.0,0.0015698587127158557
1170,6a31ec9cbfe23a9398e80403859f0402cg4ql,c238db6c012aee5b80f2501857fc5a6dqo9lq,a3d2de7675556553a5f08e4c88d2c228gqr98,0.0,4.0,1.0,5.0,5.0,3.0,5.0,2.0,5.0,0,0,44018894736842.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,1.0,1.6666666666666667,1.0,0.8,3.1781,2.4849,1.0,1.0,1.0,0.0,1.25,2.0,1.0,0.5,1.25,2.0,1.0,0.5,1.25,2.0,1.0,0.5,4.0,0.0,0.0,1.0,0.0,0.0,0.5
1171,e268d06507859d78894a8f6e11995f48zls7t,a3d2de7675556553a5f08e4c88d2c228mgnnl,5238fb13da3ab773fcf837970118c2cd8r21k,1.0,43.0,1.0,4.0,444.0,3.0,364.0,325.0,484.0,1,1,6684607220530.595,75.0,0.15495867768595042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,11.255813953488373,121.0,161.33333333333334,1.3296703296703296,0.04945054945054945,2048.1448,2126.2604,1.0,1.0,1.0,0.0,1.3255813953488371,3.0,1.0,0.5657245767937634,8.604651162790697,32.0,1.0,9.388796603459337,8.348837209302326,30.0,1.0,8.994399635673386,43.0,25.0,0.5813953488372093,1.0,0.0,0.0,0.0
1172,e7445f6107c8cd3783fa722c7dd29fe6rcd3a,a3d2de7675556553a5f08e4c88d2c228ic84b,fe55299ec6de4ac8d58e9facf04c0b18mnqoa,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0,0,1671447368420.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5
1173,29bd1e11a41eb2ff50af75d10f28041ejh9xx,a3d2de7675556553a5f08e4c88d2c228eg7xw,abb01ec73dbf2407b185689135d6c72ca6854,0.0,17.0,1.0,11.0,23.0,7.0,19.0,10.0,23.0,0,1,39505350114416.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.3529411764705883,2.090909090909091,3.2857142857142856,1.2105263157894737,0.5789473684210527,47.778,28.484,1.0588235294117647,2.0,1.0,0.24253562503633297,1.2941176470588236,3.0,1.0,0.5878675320972555,1.2941176470588236,3.0,1.0,0.5878675320972555,1.1176470588235294,2.0,1.0,0.33210558207753577,17.0,0.0,0.0,1.0,0.0,0.0,0.1
1174,8c3631460a4d25d2b21b1f92ebbad752a19ww,344edf428b5b2a948d406325137a204euzcu7,755f4f7475353d35cc79e6f58f0988f7mqvac,0.0,13.0,1.0,20.0,30.0,10.0,27.0,15.0,30.0,0,0,4237635087719.2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.3076923076923075,1.5,3.0,1.1111111111111112,0.2962962962962963,71.257,53.0616,1.3846153846153846,6.0,1.0,1.3867504905630728,2.076923076923077,9.0,1.0,2.2898885875932358,2.3076923076923075,12.0,1.0,3.0655237558100734,1.7692307692307692,5.0,1.0,1.3634420996046583,13.0,0.0,0.0,1.0,0.0,0.0,0.06666666666666667
1175,ca68a41b3a4062f154dc1ae8456cd792d6kp1,5a8c8865eaf65dc094a6bd9d6e7007cfyoes1,8c0208e5d54bcadefc0f3114758d72c423995,0.0,18.0,1.0,13.0,20.0,6.0,18.0,6.0,21.0,0,0,27476027568922.332,2.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.1666666666666667,1.6153846153846154,3.5,1.1666666666666667,0.6666666666666666,42.3356,25.6626,1.0,1.0,1.0,0.0,1.0555555555555556,2.0,1.0,0.23570226039551584,1.1111111111111112,2.0,1.0,0.32338083338177726,1.1111111111111112,2.0,1.0,0.32338083338177726,18.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666
1176,989e8e68621a43af5a8d061aa91bd9bfshy7d,a3d2de7675556553a5f08e4c88d2c228yviwg,434ffe17c8bdd18303c942c8c52e2425y68ga,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,12394263157894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1177,a46025d61131de18474aa6f167e04bf08w9x6,a3d2de7675556553a5f08e4c88d2c2287iyeb,91ea8f05b2be1f7fe36e86e20ea35105kdv7w,0.0,12.0,1.0,62.0,315.0,5.0,224.0,36.0,315.0,0,1,22661182121971.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,26.25,5.080645161290323,63.0,1.40625,0.14285714285714285,1366.2156,493.04,1.5833333333333333,5.0,1.0,1.164500152881315,9.166666666666666,22.0,1.0,6.912877750103699,20.916666666666668,56.0,1.0,20.02479523596744,4.75,16.0,1.0,4.330127018922194,12.0,4.0,0.3333333333333333,1.0,0.0,0.0,0.027777777777777776
1178,1ccc69e376c95da9bd569a5d1a176874ivojs,ceeba8a5e4edda8f1d2b14fbf9d77703wn2m5,1ddacbbb40494254c46bfd23a8d3570dce39u,0.0,10.0,1.0,8.0,19.0,3.0,17.0,6.0,19.0,0,0,5400927977839.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.9,2.375,6.333333333333333,1.1176470588235294,0.6470588235294118,36.3954,18.8931,1.1,2.0,1.0,0.31622776601683794,1.4,2.0,1.0,0.5163977794943222,1.9,7.0,1.0,1.8529256146249726,1.4,2.0,1.0,0.5163977794943222,10.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666
1179,c5863a228287327c9980d12a632985da9vi29,a3d2de7675556553a5f08e4c88d2c2286l21x,2e41b197455cfdc4ac79778389ec058fbw8mo,0.0,195.0,1.0,104.0,531.0,35.0,450.0,12.0,532.0,1,1,41050106450336.45,2.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,2.7282051282051283,5.115384615384615,15.2,1.1822222222222223,0.23777777777777778,2784.9705,334.9481,1.0,1.0,1.0,0.0,2.194871794871795,18.0,1.0,2.3359526101530363,2.6717948717948716,25.0,1.0,3.3636894261574852,1.2256410256410257,4.0,1.0,0.5279399512469709,195.0,5.0,0.02564102564102564,1.0,0.0,0.0,0.08333333333333333
1180,2e07d37dd022e72ab04da76f51edaa13qk5rv,a3d2de7675556553a5f08e4c88d2c228oaf1l,a3d2de7675556553a5f08e4c88d2c2289nqun,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,4985868421053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1181,eea79e1bfc21ff1b9572213e540e1252s5iuy,524c9a609c8748f27557a91b502ea7d0gdh57,a3d2de7675556553a5f08e4c88d2c228al8ee,0.0,78.0,1.0,52.0,98.0,17.0,80.0,49.0,98.0,1,0,19025082169710.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,1.2564102564102564,1.8846153846153846,5.764705882352941,1.225,0.6,345.6775,272.0194,1.0,1.0,1.0,0.0,1.1923076923076923,3.0,1.0,0.485040962460631,1.205128205128205,3.0,1.0,0.49304182691759846,1.205128205128205,3.0,1.0,0.4930418269175985,78.0,0.0,0.0,1.0,0.0,0.0,0.02040816326530612
1182,c58ffa073b3b3deb4e993ee5dd05347cmvfur,a3d2de7675556553a5f08e4c88d2c228ykpih,a3d2de7675556553a5f08e4c88d2c228c6o87,0.0,31.0,1.0,27.0,36.0,19.0,34.0,13.0,36.0,0,0,37167396198830.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.1612903225806452,1.3333333333333333,1.894736842105263,1.0588235294117647,0.5294117647058824,91.443,49.6182,1.064516129032258,2.0,1.0,0.24973103811470745,1.096774193548387,2.0,1.0,0.3005371535187643,1.096774193548387,2.0,1.0,0.3005371535187643,1.032258064516129,2.0,1.0,0.1796053020267749,31.0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693
1183,898419c2d011d5a822e9ee07c387098ezpc12,a3d2de7675556553a5f08e4c88d2c228hjgmq,a3d2de7675556553a5f08e4c88d2c2286zu76,0.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,0,0,2942684210526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,1.0,1.5,1.0,1.0,0.6931,0.0,1.0,1.0,1.0,0.0,1.5,2.0,1.0,0.7071067811865476,1.5,2.0,1.0,0.7071067811865476,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1184,59cad1329d42bda3d678bae082bee7edgvt7q,a3d2de7675556553a5f08e4c88d2c2286zp95,554020f478d80ffac1ab38ea15efa7fahr7ed,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,7666736842105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.5,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
1185,08c39ef7252995e0749f7927249b8dcb1d3xh,633c2e6958bf93f8b027cbfcdcf966440sxfp,2c9fbe5a154288240698345fcb89c8ces1vct,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,4769052631579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1186,870932eabebfc108296437c303db6055kc3t4,a3d2de7675556553a5f08e4c88d2c228y9dzl,420b932a4595e5d9bdbf97d9c714189c36s22,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0,0,73335157894737.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1187,9196288f121946095e5c402fd326109827t0a,a3d2de7675556553a5f08e4c88d2c228qq9uu,c00ae99c1ef4854bd838c9648ea6eb514hv55,0.0,20.0,1.0,1.0,3173.0,1.0,1.0,1.0,3976.0,0,1,12521317086731.158,1575.0,0.3961267605633803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3976.0,0.0,0.0,198.8,3976.0,3976.0,3976.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,20.0,17.0,0.85,1.0,1.0,1.0,1.0
1188,3272e16da807a75a987e26b09bb2147by1mxe,debd3092ec8c2d8558843da01b39b74dqikms,b95e143808cdeed94d68f37a966af9aafchb2,1.0,29.0,1.0,41.0,782.0,13.0,31.0,5.0,784.0,0,0,71584107545649.58,4.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,27.03448275862069,19.121951219512194,60.30769230769231,25.29032258064516,0.45161290322580644,1526.6509,201.9487,1.4827586206896552,4.0,1.0,0.9863601796204502,3.206896551724138,38.0,1.0,6.919843672598535,2.2758620689655173,7.0,1.0,2.1530136971918146,1.2413793103448276,3.0,1.0,0.576638808328867,29.0,1.0,0.034482758620689655,1.0,0.0,0.0,0.2
1189,372bf02911448b7f62cc861074a7ac81y0jsn,a3d2de7675556553a5f08e4c88d2c228pozpd,8432251113a367bd9832d5c9523747bdh9dvw,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1602526315789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1190,fb200accdd0411e96f1b0f6d6f6d4f52rgk01,5e85400acde5826d93b790c2361ffea9ho19i,a3d2de7675556553a5f08e4c88d2c22830d6y,0.0,30.0,1.0,28.0,37.0,7.0,30.0,13.0,37.0,0,0,46018293029871.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.2333333333333334,1.3214285714285714,5.285714285714286,1.2333333333333334,0.5666666666666667,95.7197,71.5511,1.0,1.0,1.0,0.0,1.2,2.0,1.0,0.40683810217248617,1.2,2.0,1.0,0.40683810217248617,1.2,3.0,1.0,0.48423419811150226,30.0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693
1191,e8f3ce0b2d0849968400b63b992cc606psoij,a3d2de7675556553a5f08e4c88d2c228qajnc,fc82658e3801f528a7825eadf4f87468kx93k,0.0,47.0,1.0,32.0,60.0,14.0,44.0,21.0,60.0,0,0,43496798245614.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.2765957446808511,1.875,4.285714285714286,1.3636363636363635,0.3181818181818182,179.9695,105.8541,1.0,1.0,1.0,0.0,1.1063829787234043,3.0,1.0,0.3749807272259927,1.1063829787234043,3.0,1.0,0.3749807272259927,1.1063829787234043,2.0,1.0,0.31166052833390545,47.0,0.0,0.0,1.0,0.0,0.0,0.047619047619047616
1192,bb73823b1c3f577402c9aa9eabd1e412vp2xw,a3d2de7675556553a5f08e4c88d2c2287u3vp,a3d2de7675556553a5f08e4c88d2c228e1v0s,0.0,107.0,1.0,171.0,1400.0,52.0,1312.0,719.0,1404.0,1,1,6683015744489.481,8.0,0.005698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,0.0,0.0,0.0,13.121495327102803,8.210526315789474,26.98076923076923,1.0701219512195121,0.04801829268292683,8746.6715,6986.8164,2.177570093457944,15.0,1.0,3.469035764328684,4.700934579439252,36.0,1.0,7.099315610478887,12.97196261682243,118.0,1.0,25.28197879463105,10.271028037383177,93.0,1.0,19.003758363861518,107.0,40.0,0.37383177570093457,1.0,0.0,0.0,0.0013908205841446453
1193,a71f84e476d03bd0b25d45e44eeed9a8efehw,a3d2de7675556553a5f08e4c88d2c228h98zm,a3d2de7675556553a5f08e4c88d2c228f0bvv,0.0,33.0,1.0,117.0,291.0,7.0,189.0,61.0,292.0,1,1,36968116438356.36,2.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,8.848484848484848,2.4957264957264957,41.714285714285715,1.5449735449735449,0.43386243386243384,1202.986,906.9996,1.0,1.0,1.0,0.0,6.303030303030303,52.0,1.0,13.187315990386482,6.909090909090909,67.0,1.0,14.904621003994944,4.212121212121212,31.0,1.0,7.761111291873637,33.0,6.0,0.18181818181818182,1.0,0.0,0.0,0.01639344262295082
1194,3893d2c62d59c232112efd332bc342dap8b4j,a3d2de7675556553a5f08e4c88d2c228hhw28,14da5cd6232222e9f999374636cf0687ju21o,0.0,13.0,1.0,11.0,17.0,3.0,13.0,4.0,17.0,0,0,5921312693498.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.3076923076923077,1.5454545454545454,5.666666666666667,1.3076923076923077,0.3076923076923077,29.9787,8.1197,1.0,1.0,1.0,0.0,1.2307692307692308,3.0,1.0,0.5991446895152781,1.3076923076923077,3.0,1.0,0.6304251719561152,1.0769230769230769,2.0,1.0,0.2773500981126145,13.0,0.0,0.0,1.0,0.0,0.0,0.25
1195,fd5cef3fe1217c6591500c715d71717anczcq,78800798cbf08acffd76ddd895832a0aq3pk6,f6b89eda16dd0ea7714bdcfb785c6a6cb9bb7,0.0,33.0,1.0,26.0,44.0,7.0,36.0,20.0,44.0,0,0,6975551435406.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.3333333333333333,1.6923076923076923,6.285714285714286,1.2222222222222223,0.3611111111111111,121.5331,99.1563,1.0,1.0,1.0,0.0,1.2424242424242424,4.0,1.0,0.6628679652796169,1.2727272727272727,4.0,1.0,0.7612788283838284,1.2727272727272727,5.0,1.0,0.801277389263827,33.0,0.0,0.0,1.0,0.0,0.0,0.05
1196,2d73ed3974473a764859084d51334440k5q7s,a3d2de7675556553a5f08e4c88d2c228osyaq,63ce78587e427547c60b44e54d51a4c9kyemi,0.0,19.0,1.0,130.0,374.0,4.0,318.0,114.0,374.0,0,1,29880371798480.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,19.68421052631579,2.876923076923077,93.5,1.1761006289308176,0.040880503144654086,1748.0098,1395.1541,1.0,1.0,1.0,0.0,10.578947368421053,54.0,1.0,15.137575725009912,17.526315789473685,191.0,1.0,43.450314435702346,10.105263157894736,70.0,1.0,16.90461717612514,19.0,2.0,0.10526315789473684,1.0,0.0,0.0,0.008771929824561403
1197,100d406b638e84e2da7c31b03100b874qiay2,dab1ae58a15b808c63d8dfcf734f5ee33qrf2,aa9eb842afd8fbaf5b8a76e3c6677262ar117,0.0,143.0,1.0,115.0,312.0,27.0,231.0,199.0,312.0,0,1,32673568994601.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,2.1818181818181817,2.7130434782608694,11.555555555555555,1.3506493506493507,0.4025974025974026,1445.6379,1199.6272,1.020979020979021,2.0,1.0,0.14381773816293444,1.6993006993006994,7.0,1.0,1.1385372691170552,1.9580419580419581,11.0,1.0,1.6567154246360853,1.979020979020979,12.0,1.0,1.6549904534362825,143.0,0.0,0.0,1.0,0.0,0.0,0.005025125628140704
1198,c0e3343070766b359c664f93ca65040b6bh2k,17561e2b883803611f0db070f9e9362dbqvof,4325ea08daddec8318dd08862667572985v7v,1.0,52.0,1.0,153.0,640.0,13.0,486.0,220.0,642.0,1,0,38036811444498.836,4.0,0.006230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,12.346153846153847,4.196078431372549,49.38461538461539,1.3209876543209877,0.15020576131687244,3336.111,2164.7206,1.1730769230769231,10.0,1.0,1.2480754415067659,4.134615384615385,137.0,1.0,18.808663884074072,9.615384615384615,417.0,1.0,57.61302747767459,5.115384615384615,186.0,1.0,25.601511786055195,52.0,1.0,0.019230769230769232,1.0,0.0,0.0,0.004545454545454545
1199,d3f595832d80988c2016aeafd125d8f072r4h,28e774cb728fa4e5d298f76e4690e8f2zyz7m,df22ae117556084b4b911acd0953a3df8apn6,0.0,3.0,1.0,6.0,10.0,2.0,10.0,2.0,10.0,0,0,6355573684210.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,5.0,1.0,0.6,12.8018,6.2226,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,3.3333333333333335,6.0,1.0,2.5166114784235836,1.3333333333333333,2.0,1.0,0.5773502691896258,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1200,06c281e31f83dcfd3fe70d2ee2d66bc7e6fw6,a3d2de7675556553a5f08e4c88d2c228tnny7,9e3337c9a8e089da8e8ffbe7a9bf76a6b8c96,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,5942000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1201,db85fb5556f17b744938cdcc2e7ce9b5urspd,a3d2de7675556553a5f08e4c88d2c228x7zy0,2a96c3ce94b3be921e0296097b88b56akgnjj,1.0,16.0,1.0,63.0,299.0,7.0,159.0,132.0,300.0,0,1,8725157543859.73,2.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,18.75,4.761904761904762,42.857142857142854,1.8867924528301887,0.48427672955974843,1257.0451,882.7725,1.375,7.0,1.0,1.5,5.375,33.0,1.0,8.048809435769574,10.1875,92.0,1.0,22.48323449447017,8.9375,95.0,1.0,23.13574074889326,16.0,7.0,0.4375,1.0,0.0,0.0,0.007575757575757576
1202,afb1d898d15663a9477870391cf39b697gso2,988c8087646bb5398c2a7f2dae56c901zzgyh,7eafa5ad1177165070fe8958eab8a42ds9eu8,0.0,2.0,1.0,2.0,6.0,2.0,6.0,2.0,6.0,0,0,14219850877192.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.16666666666666666,4.7875,1.6094,1.5,2.0,1.0,0.7071067811865476,1.5,2.0,1.0,0.7071067811865476,3.0,3.0,3.0,0.0,1.5,2.0,1.0,0.7071067811865476,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1203,06ddad46112881df154e3bda0e90fe880r57n,a3d2de7675556553a5f08e4c88d2c228i8nnd,a6ed42b522b643dd393b71b9ace4a6e9lfelg,1.0,6.0,1.0,1.0,174.0,1.0,177.0,5.0,177.0,0,0,9538038953315.236,5.0,0.02824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,29.5,177.0,177.0,1.0,0.0,737.5098,287.3218,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,29.5,40.0,22.0,7.791020472312982,4.833333333333333,5.0,4.0,0.40824829046386313,6.0,1.0,0.16666666666666666,1.0,0.0,0.0,0.0
1204,8a4fc219f01e1fe6d4328b0a47fc54905iv05,ee20219e9d6b897b115119011ce3d9f14at43,8fe8e148033d79ad443d63a60596e640cgs8d,1.0,44.0,1.0,74.0,166.0,15.0,148.0,54.0,167.0,1,0,1707260006303.1616,2.0,0.011976047904191617,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7954545454545454,2.2567567567567566,11.133333333333333,1.1283783783783783,0.6216216216216216,681.2779,398.2654,1.0,1.0,1.0,0.0,2.840909090909091,20.0,1.0,4.997409476910555,3.6136363636363638,31.0,1.0,7.320617298570887,2.227272727272727,17.0,1.0,3.2483529734573384,44.0,5.0,0.11363636363636363,1.0,0.0,0.0,0.018518518518518517
1205,3e995d6f9dda5f29c02af4c9fcb94bac0csrw,a3d2de7675556553a5f08e4c88d2c228sn4ry,a0c0e027a636b74d94386f750994e889k7doa,0.0,611.0,1.0,417.0,2749.0,70.0,1826.0,2085.0,2759.0,1,1,30982457011502.98,20.0,0.007249003262051468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.0,4.515548281505728,6.616306954436451,39.41428571428571,1.5109529025191675,0.32146768893756844,18071.6459,16513.689,1.1129296235679214,15.0,1.0,0.9861398962819825,3.276595744680851,58.0,1.0,5.105807577161349,3.788870703764321,111.0,1.0,7.529805727664546,4.0638297872340425,128.0,1.0,8.320871509988258,611.0,65.0,0.10638297872340426,1.0,1.0,1.0,0.00047961630695443646
1206,d428139761f7b7563d57bb1f87b55876388j9,5bd6d1f97bf86a1a0554b2c12c0983121c4d3,8d023c15dc6f605f9a298b9d731be4f90v4gm,0.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,0,0,4401539473684.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.7918,1.7918,1.3333333333333333,2.0,1.0,0.5773502691896257,1.3333333333333333,2.0,1.0,0.5773502691896257,1.3333333333333333,2.0,1.0,0.5773502691896257,1.3333333333333333,2.0,1.0,0.5773502691896257,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1207,ffc4e2dd2cc08249f299cab46ecbfacfobmr3,15599f95d9b93471115524963ca2be217u8m4,ae8ea67c5321d60e9b34cc779488d081rbqkb,0.0,15.0,1.0,13.0,22.0,6.0,18.0,12.0,22.0,0,0,29544071770334.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.4666666666666666,1.6923076923076923,3.6666666666666665,1.2222222222222223,0.7222222222222222,45.3801,40.1226,1.0666666666666667,2.0,1.0,0.2581988897471611,1.3333333333333333,3.0,1.0,0.6172133998483678,1.3333333333333333,3.0,1.0,0.6172133998483678,1.3333333333333333,3.0,1.0,0.6172133998483678,15.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333
